C1,C2,C3,C4,C5,C6,C7,C8,article_id,human_label,human_confidence,corpus_batch,SMI_score,SMI_label
0.0,0.0,0.0,0.1,0.709,0.0,0.0,0.5168,v18_3898,0,M,corpus_expansion_5000,0.20959590087226618,0
0.0,0.0,0.2975,0.4,0.0,0.0,0.0,0.0,v18_1919,1,M,corpus_expansion_5000,0.2090304468815064,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_4173,0,M,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.9305,v18_4477,0,L,corpus_expansion_5000,0.22852083505405357,0
0.0,0.0,0.0,0.7,0.0,1.0,0.0,0.0,v18_0755,0,H,v17_reused,0.797509549022906,1
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2847,v18_0518,0,H,v17_reused,0.15791227310930403,0
0.0,0.0,0.0,0.1,0.0,0.0,0.6667,0.0,v18_3803,0,H,corpus_expansion_5000,0.16151257862235233,0
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,v18_0032,0,H,new_mid_w1_p0,0.2601425988962303,0
0.0,0.0,0.6121,0.0,0.0,0.0,0.0,0.392,v18_2937,0,H,corpus_expansion_5000,0.11467751065225915,0
0.0,0.0,0.9806,0.0,0.0,0.0,0.0,0.825,v18_1157,1,H,corpus_expansion_5000,0.1268737151485299,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,v18_0744,0,H,v17_reused,0.1133379569328199,0
0.3,0.0,0.0,0.9,0.6205,1.0,0.0,0.2239,v18_1497,1,M,corpus_expansion_5000,0.988043190081958,1
0.0,0.0,0.3917,0.0,0.1527,0.0,0.0,0.0,v18_3459,0,H,corpus_expansion_5000,0.1259823406114045,0
0.0,0.0,0.0,0.4,0.2034,0.0,0.0,0.0,v18_3755,0,M,corpus_expansion_5000,0.22628120035438795,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.9808,v18_2591,1,M,corpus_expansion_5000,0.15104711231943269,0
0.0,0.0,0.0,1.0,0.3478,0.3333,0.0,0.0,v18_0783,1,H,new_mid_w1_p1,0.7066535519540424,1
0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.4866,v18_3493,0,H,corpus_expansion_5000,0.2344844413536289,0
0.0,0.0,0.0,0.6,0.7487,0.0,0.0,0.0,v18_2949,0,H,corpus_expansion_5000,0.44190663466108115,1
0.0,0.0,0.0,0.9,0.3911,0.0,0.0,0.0,v18_0229,0,H,v17_reused,0.4964879174661108,1
0.0,0.0,0.0,0.7,0.0,0.0,0.6667,0.7628,v18_0857,1,M,corpus_expansion_5000,0.3798025951628195,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.47,v18_2266,1,M,corpus_expansion_5000,0.13122049386913642,0
0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,v18_4274,0,M,corpus_expansion_5000,0.32263931900913917,0
0.0,0.0,0.0,0.8,0.384,0.0,0.0,0.5272,v18_0408,0,H,v17_reused,0.43439739941127803,1
0.0,0.0,0.0,0.85,0.0,0.0,0.75,0.0,v18_0170,1,H,new_high_w1_pany,0.4805131009053714,1
0.0,0.0,0.0,0.95,0.0,0.0,0.75,0.0,v18_0540,0,H,v17_reused,0.531056306716739,1
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.651,v18_2210,1,M,corpus_expansion_5000,0.1542686214183095,0
0.0,0.0,0.8625,0.1,0.0,0.0,0.0,0.0,v18_2304,1,M,corpus_expansion_5000,0.1529652941558766,0
0.0,0.0,0.0,0.0,0.214,0.0,0.75,0.0,v18_2567,1,M,corpus_expansion_5000,0.17277062687873362,0
0.0,0.0,0.0,0.8,0.6163,0.0,0.0,0.0,v18_0613,0,H,new_low_w0_pany,0.5069392243935124,1
0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,v18_2101,1,L,corpus_expansion_5000,0.2060688837501653,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_1808,1,M,corpus_expansion_5000,0.16079228470839807,0
0.0,0.0,0.0,0.95,0.5654,0.0,0.0,0.0,v18_3438,0,H,corpus_expansion_5000,0.5685965839687225,1
0.0,0.0,0.0,0.0,0.2816,0.3333,0.0,0.5394,v18_1161,1,M,corpus_expansion_5000,0.22148188982645078,0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2776,v18_4225,0,M,corpus_expansion_5000,0.18680039848555832,0
0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1952,v18_3119,0,H,corpus_expansion_5000,0.29784185712897054,0
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,v18_3652,0,M,corpus_expansion_5000,0.2601425988962303,0
0.0,0.0,0.0,0.7,0.0,0.6667,0.0,0.7981,v18_1610,1,M,corpus_expansion_5000,0.6393904256880911,1
0.0,0.0,0.4866,0.0,0.2835,0.3333,0.0,0.5422,v18_1932,1,M,corpus_expansion_5000,0.25726220205450184,0
0.0,0.0,0.0,0.0,0.3327,0.0,0.6667,0.1474,v18_3027,0,H,corpus_expansion_5000,0.18245826509097013,0
0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,v18_0564,0,H,new_low_w0_pany,0.28008474130873345,0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,v18_3571,0,H,corpus_expansion_5000,0.22311587068072297,0
0.0,0.0,0.0,1.0,0.0,0.6667,0.7143,0.0,v18_4247,0,M,corpus_expansion_5000,0.8428327231849831,1
0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.7294,v18_2388,1,M,corpus_expansion_5000,0.16711119502662014,0
0.0,0.0,0.0,0.0,0.3354,0.3333,0.0,0.9426,v18_1471,1,M,corpus_expansion_5000,0.22632749156733564,0
0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.9305,v18_2630,1,M,corpus_expansion_5000,0.13897857244239925,0
0.3,0.0,0.0,0.2,0.0,0.3333,0.0,0.7543,v18_1835,1,M,corpus_expansion_5000,0.6919228556553942,1
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,v18_4928,0,M,corpus_expansion_5000,0.2601425988962303,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,v18_3475,0,H,corpus_expansion_5000,0.09047959538492313,0
0.0,0.0,0.1733,0.1,0.3165,0.3333,0.0,0.2599,v18_1533,1,M,corpus_expansion_5000,0.28367631350830563,0
0.0,0.0,0.0,0.45,0.5654,0.0,0.0,0.9305,v18_4327,0,M,corpus_expansion_5000,0.3087428362589052,0
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.4109,v18_2484,1,M,corpus_expansion_5000,0.33815823919146865,0
0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,v18_4207,0,M,corpus_expansion_5000,0.3921913672632442,0
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,v18_1172,1,H,corpus_expansion_5000,0.3451374483123983,0
0.3,0.0,0.6887,0.2,0.2082,0.6667,0.0,0.0,v18_1427,1,H,corpus_expansion_5000,0.8914649618890343,1
0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,v18_0325,0,H,new_mid_w0_p0,0.3921913672632442,0
0.0,0.0,0.3658,0.6,0.0,0.0,0.0,0.8822,v18_1051,1,M,corpus_expansion_5000,0.27582001357253605,0
0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,v18_3319,0,H,corpus_expansion_5000,0.2060688837501653,0
0.0,0.0,0.0,0.1,0.0,0.3333,0.0,0.2066,v18_4721,0,L,corpus_expansion_5000,0.20835330511533443,0
0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,v18_3864,0,M,corpus_expansion_5000,0.2601425988962303,0
0.0,0.0,0.0,0.1,0.0,0.3333,0.0,0.2224,v18_2603,1,M,corpus_expansion_5000,0.20815656986227296,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6769,v18_1738,1,M,corpus_expansion_5000,0.09025054115195531,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7057,v18_1196,1,M,corpus_expansion_5000,0.0900721301875036,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_0620,0,H,new_mid_w0_p0,0.0945363922261271,0
0.0,0.0,0.0,0.2,0.0,0.0,0.6667,0.9746,v18_1374,1,H,corpus_expansion_5000,0.17972040307692053,0
0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,v18_2879,1,M,corpus_expansion_5000,0.28008474130873345,0
0.0,0.0,0.9813,0.2,0.0,0.0,0.0,0.3088,v18_1189,1,M,corpus_expansion_5000,0.18469133856549524,0
0.0,0.0,0.7603,0.2,0.6142,0.0,0.0,0.6628,v18_0328,1,H,new_high_w1_pany,0.2820748753547635,0
0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,v18_0648,0,H,v17_reused,0.13594465100785882,0
0.0,0.0,0.0,0.4,0.0,0.3333,0.0,0.609,v18_0897,1,M,corpus_expansion_5000,0.31904791396040755,0
0.0,0.0,0.4129,0.0,0.2337,0.3333,0.0,0.3391,v18_3882,0,M,corpus_expansion_5000,0.24445009190560865,0
0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.3666,v18_1123,1,M,corpus_expansion_5000,0.2968010371940543,0
0.0,0.0,0.0,0.0,0.3596,0.0,0.0,0.0,v18_1891,1,M,corpus_expansion_5000,0.13359317485734432,0
0.0,0.0,0.0,0.2,0.2146,0.0,0.6667,0.3168,v18_4643,0,L,corpus_expansion_5000,0.22515367583164478,0
0.0,0.0,0.0,0.2,0.0,0.3333,0.6667,0.0,v18_4791,0,M,corpus_expansion_5000,0.3302991176393585,0
0.0,0.0,0.0,0.9,0.0,0.3333,0.0,0.0,v18_4529,0,M,corpus_expansion_5000,0.5743695239102369,1
0.0,0.0,0.0,0.6,0.4715,0.0,0.6667,0.2841,v18_4234,0,M,corpus_expansion_5000,0.46372111632747315,1
0.0,0.0,0.0,0.7,0.0,0.3333,0.0,0.3646,v18_1593,1,M,corpus_expansion_5000,0.46690422116013536,1
0.0,0.0,0.2716,0.6,0.2716,0.0,0.0,0.0,v18_3312,0,H,corpus_expansion_5000,0.34481237868609527,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_2547,1,M,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3316,v18_1545,1,M,corpus_expansion_5000,0.4822955331476324,1
0.0,0.0,0.0,1.0,0.0,0.3333,0.8,0.0,v18_4336,0,M,corpus_expansion_5000,0.7299043073166129,1
0.0,0.0,0.0,0.55,0.0,0.0,0.6667,0.4866,v18_1023,1,M,corpus_expansion_5000,0.31581168703472284,0
0.0,0.0,0.3866,0.9,0.3866,0.0,0.6667,0.8784,v18_1971,1,L,corpus_expansion_5000,0.6176774913018968,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3579,v18_4988,0,L,corpus_expansion_5000,0.09224807290848518,0
0.0,0.0,0.0,0.35,0.5654,0.0,1.0,0.4866,v18_1714,1,M,corpus_expansion_5000,0.4110141230542197,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6021,v18_1717,1,M,corpus_expansion_5000,0.10884839411169411,0
0.3,0.0,0.0,0.3,0.5636,0.0,0.0,0.0,v18_1477,1,H,corpus_expansion_5000,0.7194524749599174,1
0.0,0.0,0.0,0.0,0.5344,0.0,0.0,0.3299,v18_0809,1,M,corpus_expansion_5000,0.1538216384581662,0
0.0,0.0,0.0,0.1,0.166,0.0,0.0,0.0,v18_2850,1,M,corpus_expansion_5000,0.1327223959709792,0
0.0,0.0,0.0,0.0,0.384,0.0,0.0,0.5292,v18_0978,1,H,corpus_expansion_5000,0.13203749777961146,0
0.0,0.0,0.0,0.0,0.186,0.3333,0.0,0.9361,v18_4687,0,L,corpus_expansion_5000,0.19930143874827191,0
0.0,0.0,0.8111,0.6,0.0,0.0,0.0,0.4668,v18_4895,0,M,corpus_expansion_5000,0.31962123424527733,0
0.0,0.0,0.0,0.3,0.0,0.3333,0.0,0.1809,v18_1684,1,M,corpus_expansion_5000,0.2832911964429434,0
0.0,0.0,0.0,0.4,0.4439,0.0,0.6667,0.0,v18_4660,0,L,corpus_expansion_5000,0.36387431513977786,0
0.0,0.0,0.0,0.2,0.2056,0.0,0.0,0.0,v18_1514,1,M,corpus_expansion_5000,0.16358536398587953,0
0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.4684,v18_2404,1,M,corpus_expansion_5000,0.17407427585771418,0
0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,v18_2021,1,M,corpus_expansion_5000,0.2411447352040636,0
0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.7364,v18_4553,0,M,corpus_expansion_5000,0.9531864991391099,1
0.0,0.0,0.0,0.2,0.0,0.0,0.8571,0.8297,v18_1767,1,M,corpus_expansion_5000,0.19937751164651546,0
0.3,0.0,0.0,0.8,0.3551,0.0,0.75,0.0,v18_0174,0,H,v17_reused,0.8992434562838653,1
0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.4866,v18_1554,1,M,corpus_expansion_5000,0.2932603380592846,0
0.0,0.0,0.0,0.4,0.4371,0.0,0.0,0.4912,v18_4215,0,M,corpus_expansion_5000,0.2663681644335821,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_1482,1,M,corpus_expansion_5000,0.1353199798207458,0
0.3,0.2,0.7594,0.8,0.0,0.3333,0.0,0.0,v18_4461,0,H,corpus_expansion_5000,0.932054710281517,1
0.0,0.0,0.7478,0.2,0.0,0.3333,0.0,0.0,v18_0217,0,H,v17_reused,0.3063368991795243,0
0.0,0.0,0.0,0.8,0.6277,0.3333,0.0,0.0,v18_3914,0,M,corpus_expansion_5000,0.6852340389886598,1
0.0,0.0,0.0,0.2,0.6079,0.0,0.0,0.0,v18_3720,0,M,corpus_expansion_5000,0.23226173676668999,0
0.0,0.0,0.0,0.9,0.0,0.6667,0.0,0.0,v18_0690,0,H,new_mid_w1_p0,0.7384126165357974,1
0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,v18_2577,1,M,corpus_expansion_5000,0.4683947501272958,1
0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.8647,v18_2233,1,M,corpus_expansion_5000,0.19559043216514294,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4988,v18_2238,1,M,corpus_expansion_5000,0.09136092570117273,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.9795,v18_1106,1,M,corpus_expansion_5000,0.15105970153597403,0
0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,v18_1789,1,M,corpus_expansion_5000,0.32263931900913917,0
0.0,0.0,0.0,0.1,0.3314,0.0,0.0,0.547,v18_3188,0,H,corpus_expansion_5000,0.14943143091873304,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0978,v18_2436,1,M,corpus_expansion_5000,0.11259788082099481,0
0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,v18_0611,0,H,new_mid_w1_p0,0.8516062024164845,1
0.0,0.0,0.7888,0.0,0.0,0.0,0.0,0.913,v18_3660,0,M,corpus_expansion_5000,0.11790944398810918,0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,v18_3711,0,M,corpus_expansion_5000,0.22311587068072297,0
0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,v18_0576,0,H,v17_reused,0.28008474130873345,0
0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.4866,v18_2063,1,L,corpus_expansion_5000,0.2344844413536289,0
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_4435,0,M,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.0,0.1,0.2614,0.6667,0.0,0.0,v18_1180,1,M,corpus_expansion_5000,0.4260918056805786,1
0.0,0.0,0.6227,0.4,0.0,1.0,0.0,0.0,v18_0888,1,M,corpus_expansion_5000,0.7336395631440011,1
0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,v18_3128,0,H,corpus_expansion_5000,0.30093381222399707,0
0.0,0.0,0.12,0.0,0.12,0.3333,0.0,0.8813,v18_1732,1,M,corpus_expansion_5000,0.1962320993835876,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834,v18_2663,1,L,corpus_expansion_5000,0.09335749781150632,0
0.0,0.0,0.0,0.6,0.3327,0.0,0.0,0.0,v18_0817,1,H,corpus_expansion_5000,0.3352604054046999,0
0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,v18_3277,0,H,corpus_expansion_5000,0.36835127139997426,0
0.0,0.0,0.0,0.1,0.0,0.3333,0.0,0.7294,v18_1859,1,M,corpus_expansion_5000,0.20191629714008552,0
0.0,0.0,0.3596,0.8,0.0,0.0,0.0,0.2921,v18_0208,1,H,new_mid_w1_p1,0.37321053606326904,0
0.0,0.0,0.0,0.9,0.0,0.0,1.0,0.0,v18_0293,1,H,new_mid_w1_p1,0.5441271193800749,1
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_1119,1,M,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,v18_2213,1,L,corpus_expansion_5000,0.2411447352040636,0
0.3,0.15,0.0,0.95,0.0,1.0,0.0,0.0,v18_1609,1,M,corpus_expansion_5000,0.9826269750367824,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_1264,1,M,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.421,v18_0990,1,M,corpus_expansion_5000,0.15654837097718127,0
0.0,0.0,0.0,0.45,0.0,0.0,1.0,0.4866,v18_4197,0,M,corpus_expansion_5000,0.31638097535592824,0
0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.5092,v18_1616,1,M,corpus_expansion_5000,0.4718920174114958,1
0.0,0.0,0.0,0.75,0.0,0.3333,0.0,0.7364,v18_0353,0,H,v17_reused,0.4851373944539194,1
0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,v18_4557,0,M,corpus_expansion_5000,0.17921858498670093,0
0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,v18_2022,1,M,corpus_expansion_5000,0.8282355492157261,1
0.0,0.0,0.0,0.8,0.0,0.0,0.7143,0.2461,v18_3690,0,M,corpus_expansion_5000,0.44529082277997717,1
0.0,0.0,0.1079,0.1,0.2041,0.0,0.0,0.4709,v18_2555,1,M,corpus_expansion_5000,0.13846246373721924,0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,v18_3048,0,H,corpus_expansion_5000,0.22311587068072297,0
0.0,0.0,0.0,0.9,0.2108,0.0,0.0,0.0,v18_1228,1,M,corpus_expansion_5000,0.4478048176476679,1
0.0,0.0,0.0,1.0,0.0,0.0,0.6667,0.0,v18_0259,0,H,new_mid_w0_p0,0.5434738198858534,1
0.0,0.0,0.0,0.0,0.4598,0.0,0.0,0.0,v18_1519,1,M,corpus_expansion_5000,0.14667632805399833,0
0.3,0.0,0.0,0.0,0.196,0.0,0.0,0.5755,v18_1777,1,M,corpus_expansion_5000,0.4731730172805892,1
0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,v18_4739,0,M,corpus_expansion_5000,0.36835127139997426,0
0.0,0.0,0.0,0.2,0.222,0.0,0.0,0.8305,v18_1770,1,M,corpus_expansion_5000,0.1575297318399097,0
0.0,0.0,0.1066,0.1,0.0,0.0,0.0,0.8709,v18_4353,0,M,corpus_expansion_5000,0.1110413192570302,0
0.0,0.0,0.3706,0.9,0.0,0.0,0.0,0.0,v18_0052,0,H,new_low_w0_pany,0.4280944715771255,1
0.0,0.0,0.0,0.5,0.0,0.0,0.8,0.0,v18_3473,0,H,corpus_expansion_5000,0.319616076694664,0
0.0,0.0,0.8129,0.0,0.213,0.3333,0.0,0.8725,v18_4683,0,L,corpus_expansion_5000,0.262909526876935,0
0.0,0.0,0.0,0.4,0.2007,0.0,0.0,0.9409,v18_4411,0,L,corpus_expansion_5000,0.21359143045764487,0
0.0,0.0,0.1216,0.4,0.1216,0.3333,0.0,0.0972,v18_2409,1,L,corpus_expansion_5000,0.3684356227588703,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433,v18_2787,1,M,corpus_expansion_5000,0.09361412868220226,0
0.0,0.0,0.5512,0.0,0.0,0.0,0.0,0.0,v18_2344,1,M,corpus_expansion_5000,0.11520683008361449,0
0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,v18_1033,1,M,corpus_expansion_5000,0.2411447352040636,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,v18_1097,1,M,corpus_expansion_5000,0.4413369854724032,1
0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,v18_0543,0,H,new_low_w0_pany,0.1239110617250224,0
0.0,0.0,0.3039,0.0,0.0,0.0,0.0,0.0,v18_1046,1,M,corpus_expansion_5000,0.10548572720423018,0
0.3,0.0,0.0,0.7,0.0,0.0,0.75,0.4428,v18_1894,1,M,corpus_expansion_5000,0.8274994095971943,1
0.0,0.15,0.0,0.0,0.0,0.3333,0.0,0.0,v18_4376,0,M,corpus_expansion_5000,0.20651454197540436,0
0.0,0.0,0.0,0.9,0.0,0.3333,0.0,0.0,v18_0030,0,H,v17_reused,0.5743695239102369,1
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.5292,v18_0725,0,H,v17_reused,0.33616172228937596,0
0.0,0.0,0.0,0.7,0.5654,0.0,1.0,0.0,v18_4961,0,L,corpus_expansion_5000,0.5951448547618906,1
0.0,0.0,0.0,0.5,0.3288,0.0,0.0,0.4621,v18_4718,0,L,corpus_expansion_5000,0.28373991141511246,0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6959,v18_3903,0,H,corpus_expansion_5000,0.21413939886338956,0
0.0,0.0,0.0,0.0,0.2864,0.0,0.0,0.8795,v18_1426,1,M,corpus_expansion_5000,0.1176015182321855,0
0.0,0.0,0.0,0.2,0.0,0.6667,0.0,0.0,v18_2497,1,M,corpus_expansion_5000,0.40639880133444034,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_0436,0,H,v17_reused,0.16079228470839807,0
0.0,0.0,0.6448,0.2,0.0,0.0,0.0,0.8013,v18_2470,1,M,corpus_expansion_5000,0.16017978071038813,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5761,v18_0912,1,M,corpus_expansion_5000,0.47768698431742457,1
0.0,0.0,0.0,0.2,0.3136,0.0,0.0,0.2564,v18_4222,0,M,corpus_expansion_5000,0.17740191043593975,0
0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,v18_4352,0,M,corpus_expansion_5000,0.32263931900913917,0
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8217,v18_4512,0,M,corpus_expansion_5000,0.21254503982788164,0
0.0,0.0,0.0,0.7,0.0,0.3333,0.0,0.456,v18_4443,0,M,corpus_expansion_5000,0.46518661821579077,1
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_2287,1,M,corpus_expansion_5000,0.1353199798207458,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6927,v18_4597,0,L,corpus_expansion_5000,0.09015262353436052,0
0.0,0.0,0.3078,0.5,0.0,0.0,0.0,0.6855,v18_1238,1,M,corpus_expansion_5000,0.23576364643348727,0
0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.5565,v18_0903,1,M,corpus_expansion_5000,0.6729721358265106,1
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3942,v18_3620,0,M,corpus_expansion_5000,0.21799845164639509,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347,v18_3231,0,H,corpus_expansion_5000,0.0886647911849631,0
0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.7707,v18_2859,1,M,corpus_expansion_5000,0.1708165084559884,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_0507,0,H,v17_reused,0.0945363922261271,0
0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,v18_3221,0,H,corpus_expansion_5000,0.3451374483123983,0
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,v18_0183,0,H,v17_reused,0.16079228470839807,0
0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.3958,v18_1564,1,M,corpus_expansion_5000,0.30714362119347216,0
0.0,0.0,0.0,0.1,0.0,0.0,0.8,0.7248,v18_2704,1,M,corpus_expansion_5000,0.16523780619680206,0
0.0,0.0,0.0,0.1,0.0,0.0,0.75,0.0,v18_0321,0,H,new_low_w0_pany,0.16857217928819485,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v18_3563,0,H,corpus_expansion_5000,0.0945363922261271,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7364,v18_1538,1,M,corpus_expansion_5000,0.4276737845877746,1
0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,v18_1837,1,M,corpus_expansion_5000,0.2060688837501653,0
0.0,0.0,0.6518,0.0,0.0,0.0,0.0,0.3374,v18_2380,1,M,corpus_expansion_5000,0.11672672935972446,0
0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.7417,v18_1912,1,M,corpus_expansion_5000,0.46751873675145345,1
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6879,v18_1840,1,M,corpus_expansion_5000,0.21424108260875446,0
0.0,0.0,0.0,0.0,0.2614,0.0,0.0,0.2125,v18_2115,1,M,corpus_expansion_5000,0.1200370904773588,0
0.0,0.0,0.0,0.8,0.5217,0.3333,0.0,0.0,v18_4437,0,M,corpus_expansion_5000,0.6599334042431618,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8417,v18_1146,1,M,corpus_expansion_5000,0.0892339210586568,0
0.3,0.0,0.0,0.2,0.7576,0.0,0.0,0.5877,v18_2486,1,M,corpus_expansion_5000,0.712046404937207,1
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,v18_0044,0,H,new_mid_w1_p0,0.22311587068072297,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852,v18_2154,1,L,corpus_expansion_5000,0.09398707770203919,0
0.0,0.0,0.2331,0.0,0.2331,0.3333,0.0,0.1886,v18_1526,1,M,corpus_expansion_5000,0.2333024872938042,0
0.0,0.0,0.0,0.5,0.0,0.3333,0.0,0.4428,v18_4855,0,M,corpus_expansion_5000,0.3674371529851944,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7081,v18_1378,1,M,corpus_expansion_5000,0.47520046141673195,1
0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.406,v18_1765,1,M,corpus_expansion_5000,0.6230138039576425,1
0.5,0.0,0.174,0.0,0.0911,0.0,0.0,0.0,v18_3012,0,H,corpus_expansion_5000,0.771008723587791,1
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,v18_0413,1,H,new_high_w1_pany,0.1353199798207458,0
0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.709,v18_4284,0,M,corpus_expansion_5000,0.37950454645693227,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,v18_1407,1,H,corpus_expansion_5000,0.4413369854724032,1
0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6248,v18_1658,1,M,corpus_expansion_5000,0.15452693832278955,0
0.3,0.0,0.0,0.0,0.7653,0.0,0.0,0.5761,v18_0801,1,H,corpus_expansion_5000,0.6247651669135604,1
0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.7787,v18_1288,1,H,corpus_expansion_5000,0.10625271628973408,0
0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,v18_2182,1,L,corpus_expansion_5000,0.30093381222399707,0
